Date,ID,GL Code,Amount,Receipt Number,Gift Type
6/11/2013,488,Marine Corps Marathon Income,$50.00 ,669,Visa
6/11/2013,2815,Corporate Donation,"$5,000.00 ",,
6/11/2013,582,100 Holes for our Heroes Event Income,$100.00 ,,Mastercard
6/11/2013,489,Marine Corps Marathon Income,$50.00 ,670,Discover
6/11/2013,658,Marine Corps Marathon Income,$20.00 ,668,Visa
6/12/2013,2155,100 Holes for our Heroes Event Income,$250.00 ,,American Express
6/12/2013,491,Marine Corps Marathon Income,$100.00 ,672,Visa
6/12/2013,699,Marine Corps Marathon Income,$75.00 ,674,Visa
6/13/2013,492,Marine Corps Marathon Income,$35.00 ,675,Visa
6/14/2013,493,Marine Corps Marathon Income,$50.00 ,676,Visa
6/14/2013,1902,100 Holes for our Heroes Event Income,$130.00 ,,Visa
6/14/2013,495,Marine Corps Marathon Income,$75.00 ,678,Visa
6/14/2013,577,100 Holes for our Heroes Event Income,$130.00 ,,Visa
6/14/2013,494,Marine Corps Marathon Income,$25.00 ,677,American Express
6/14/2013,2928,Corporate Donation,$100.00 ,,
6/14/2013,2928,Corporate Donation,$295.82 ,,
6/15/2013,571,100 Holes for our Heroes Event Income,$130.00 ,,American Express
6/15/2013,832,Marine Corps Marathon Income,$15.00 ,679,Visa
6/17/2013,705,Marine Corps Marathon Income,$50.00 ,680,Visa
6/17/2013,2096,100 Holes for our Heroes Event Income,$100.00 ,,American Express
6/17/2013,1742,100 Holes for our Heroes Event Income,$50.00 ,,Mastercard
6/17/2013,986,100 Holes for our Heroes Event Income,$100.00 ,,Visa
6/17/2013,581,100 Holes for our Heroes Event Income,$130.00 ,,Visa
6/17/2013,2880,Corporate Donation,$216.00 ,,
6/18/2013,2211,100 Holes for our Heroes Event Income,$130.00 ,,Check
6/18/2013,2178,100 Holes for our Heroes Event Income,$200.00 ,,Check
6/18/2013,2402,Corporate Donation,"$16,893.00 ",,
6/18/2013,2175,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
6/18/2013,2174,100 Holes for our Heroes Event Income,"$2,000.00 ",,
6/18/2013,2598,Individual Donation,"$1,000.00 ",,
6/18/2013,1048,100 Holes for our Heroes Event Income,$250.00 ,,Check
6/18/2013,2541,Corporate Donation,$500.00 ,,
6/18/2013,564,100 Holes for our Heroes Event Income,$250.00 ,,American Express
6/18/2013,7310,100 Holes for our Heroes Event Income,$130.00 ,,Check
6/18/2013,2173,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
6/18/2013,997,100 Holes for our Heroes Event Income,$75.00 ,,Check
6/18/2013,1033,100 Holes for our Heroes Event Income,$75.00 ,,Check
6/18/2013,2049,100 Holes for our Heroes Event Income,"$1,000.00 ",,Check
6/18/2013,2895,Corporate Donation,$500.00 ,,
6/18/2013,2157,100 Holes for our Heroes Event Income,$250.00 ,,Check
6/19/2013,7133,Legends Camp,"$70,911.00 ",,Check
6/19/2013,566,100 Holes for our Heroes Event Income,$130.00 ,,Check
6/19/2013,1012,100 Holes for our Heroes Event Income,$500.00 ,,Visa
6/19/2013,496,Marine Corps Marathon Income,$25.00 ,681,Visa
6/20/2013,1469,100 Holes for our Heroes Event Income,$50.00 ,,American Express
6/21/2013,1936,100 Holes for our Heroes Event Income,$100.00 ,,Check
6/21/2013,1799,100 Holes for our Heroes Event Income,$100.00 ,,American Express
6/21/2013,916,100 Holes for our Heroes Event Income,$100.00 ,,Check
6/22/2013,1049,100 Holes for our Heroes Event Income,$25.00 ,,Visa
6/24/2013,497,Marine Corps Marathon Income,$50.00 ,682,Visa
6/24/2013,1521,100 Holes for our Heroes Event Income,$100.00 ,,Visa
6/24/2013,7257,100 Holes for our Heroes Event Income,$500.00 ,,Check
6/24/2013,2214,100 Holes for our Heroes Event Income,$130.00 ,,Check
6/24/2013,913,100 Holes for our Heroes Event Income,$130.00 ,,Visa
6/25/2013,1023,100 Holes for our Heroes Event Income,$150.00 ,,Check
6/25/2013,2179,100 Holes for our Heroes Event Income,$200.00 ,,Check
6/26/2013,2584,Individual Donation,$25.00 ,,
6/26/2013,2525,Individual Donation,$25.00 ,,
6/26/2013,2851,Individual Donation,$25.00 ,,
6/26/2013,2634,Individual Donation,$25.00 ,,
6/26/2013,1037,Marine Corps Marathon Income,$25.00 ,683,Visa
6/26/2013,2695,Corporate Donation,"$2,225.00 ",,
6/26/2013,2391,Individual Donation,$25.00 ,,
6/27/2013,7286,100 Holes for our Heroes Event Income,$75.00 ,,Mastercard
6/27/2013,498,Marine Corps Marathon Income,$50.00 ,684,Visa
6/27/2013,2458,100 Holes for our Heroes Event Income,"$1,000.00 ",,American Express
6/27/2013,1587,100 Holes for our Heroes Event Income,$250.00 ,,Visa
6/27/2013,2159,100 Holes for our Heroes Event Income,$250.00 ,,American Express
6/27/2013,935,100 Holes for our Heroes Event Income,$100.00 ,,Visa
6/27/2013,588,100 Holes for our Heroes Event Income,$50.00 ,,Visa
6/27/2013,1809,100 Holes for our Heroes Event Income,$100.00 ,,American Express
6/27/2013,732,100 Holes for our Heroes Event Income,$100.00 ,,Visa
6/27/2013,2219,100 Holes for our Heroes Event Income,$130.00 ,,American Express
6/27/2013,1472,100 Holes for our Heroes Event Income,$25.00 ,,American Express
6/27/2013,1907,100 Holes for our Heroes Event Income,$250.00 ,,Visa
6/27/2013,950,100 Holes for our Heroes Event Income,$130.00 ,,Visa
6/27/2013,1797,100 Holes for our Heroes Event Income,$100.00 ,,Mastercard
6/27/2013,607,100 Holes for our Heroes Event Income,$130.00 ,,American Express
6/27/2013,2081,100 Holes for our Heroes Event Income,$500.00 ,,Mastercard
6/27/2013,1445,100 Holes for our Heroes Event Income,$130.00 ,,Mastercard
6/28/2013,2220,100 Holes for our Heroes Event Income,$130.00 ,,Visa
6/28/2013,961,Marine Corps Marathon Income,$50.00 ,685,Visa
6/28/2013,1526,100 Holes for our Heroes Event Income,$150.00 ,,American Express
6/29/2013,2104,100 Holes for our Heroes Event Income,$100.00 ,,American Express
6/29/2013,999,100 Holes for our Heroes Event Income,$150.00 ,,Mastercard
6/29/2013,1444,100 Holes for our Heroes Event Income,$100.00 ,,Visa
6/29/2013,598,100 Holes for our Heroes Event Income,$50.00 ,,Visa
6/30/2013,2695,Corporate Donation,"$20,156.00 ",,
7/1/2013,595,100 Holes for our Heroes Event Income,$25.00 ,,Visa
7/1/2013,2189,100 Holes for our Heroes Event Income,$20.00 ,,Mastercard
7/1/2013,586,100 Holes for our Heroes Event Income,$100.00 ,,American Express
7/1/2013,590,100 Holes for our Heroes Event Income,$50.00 ,,Visa
7/1/2013,804,100 Holes for our Heroes Event Income,$250.00 ,,American Express
7/1/2013,804,100 Holes for our Heroes Event Income,"$1,000.00 ",,American Express
7/1/2013,1557,100 Holes for our Heroes Event Income,$150.00 ,,Mastercard
7/1/2013,2221,100 Holes for our Heroes Event Income,$130.00 ,,American Express
7/1/2013,1983,100 Holes for our Heroes Event Income,$50.00 ,,Visa
7/1/2013,2129,100 Holes for our Heroes Event Income,$50.00 ,,Mastercard
7/1/2013,2140,100 Holes for our Heroes Event Income,$25.00 ,,Visa
7/2/2013,579,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/2/2013,2132,100 Holes for our Heroes Event Income,$50.00 ,,Check
7/2/2013,7252,100 Holes for our Heroes Event Income,$75.00 ,,Check
7/2/2013,711,100 Holes for our Heroes Event Income,$75.00 ,,American Express
7/2/2013,2075,100 Holes for our Heroes Event Income,"$1,000.00 ",,Check
7/2/2013,2083,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/2/2013,2082,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/2/2013,606,100 Holes for our Heroes Event Income,$130.00 ,,Visa
7/2/2013,569,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/2/2013,771,Marine Corps Marathon Income,$50.00 ,686,Visa
7/2/2013,2074,100 Holes for our Heroes Event Income,"$1,000.00 ",,Check
7/2/2013,791,100 Holes for our Heroes Event Income,$100.00 ,,American Express
7/2/2013,2133,100 Holes for our Heroes Event Income,$50.00 ,,Visa
7/2/2013,2695,Corporate Donation,"$10,000.00 ",,
7/2/2013,746,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/2/2013,600,100 Holes for our Heroes Event Income,$130.00 ,,Check
7/2/2013,2800,Individual Donation,$50.00 ,,
7/2/2013,2108,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/2/2013,2110,100 Holes for our Heroes Event Income,$100.00 ,,American Express
7/3/2013,1918,100 Holes for our Heroes Event Income,$130.00 ,,Mastercard
7/3/2013,1920,100 Holes for our Heroes Event Income,$50.00 ,,Mastercard
7/3/2013,878,100 Holes for our Heroes Event Income,$75.00 ,,American Express
7/3/2013,1439,100 Holes for our Heroes Event Income,$250.00 ,,American Express
7/3/2013,2030,100 Holes for our Heroes Event Income,$130.00 ,,Visa
7/4/2013,2112,100 Holes for our Heroes Event Income,$100.00 ,,Visa
7/5/2013,1442,100 Holes for our Heroes Event Income,$100.00 ,,American Express
7/5/2013,917,Marine Corps Marathon Income,$100.00 ,687,Mastercard
7/5/2013,693,100 Holes for our Heroes Event Income,$100.00 ,,Mastercard
7/9/2013,2180,100 Holes for our Heroes Event Income,$200.00 ,,Check
7/9/2013,2086,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/9/2013,2115,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/9/2013,2116,100 Holes for our Heroes Event Income,$120.00 ,,Cash
7/9/2013,1711,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/10/2013,876,100 Holes for our Heroes Event Income,$300.00 ,,American Express
7/10/2013,2695,Corporate Donation,"$1,645.50 ",,
7/10/2013,2695,Corporate Donation,$30.00 ,,
7/10/2013,1713,100 Holes for our Heroes Event Income,$130.00 ,,Check
7/11/2013,743,100 Holes for our Heroes Event Income,$130.00 ,,Visa
7/12/2013,2117,100 Holes for our Heroes Event Income,$100.00 ,,Visa
7/13/2013,499,Marine Corps Marathon Income,$25.00 ,688,Visa
7/14/2013,500,Marine Corps Marathon Income,$50.00 ,689,American Express
7/15/2013,2118,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/15/2013,584,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/15/2013,2652,Grant,"$5,000.00 ",,Check
7/15/2013,2652,Grant,"$3,000.00 ",,Check
7/15/2013,2652,Grant,"$12,000.00 ",,Check
7/15/2013,501,Marine Corps Marathon Income,$100.00 ,690,Discover
7/15/2013,503,Marine Corps Marathon Income,$25.00 ,692,Mastercard
7/15/2013,502,Marine Corps Marathon Income,$25.00 ,691,Visa
7/15/2013,2928,Corporate Donation,$150.00 ,,
7/15/2013,2928,Corporate Donation,$341.08 ,,
7/16/2013,766,Marine Corps Marathon Income,$100.00 ,694,Mastercard
7/16/2013,2471,Individual Donation,"$20,000.00 ",,
7/16/2013,941,Marine Corps Marathon Income,$25.00 ,693,Mastercard
7/16/2013,1057,100 Holes for our Heroes Event Income,$250.00 ,,Check
7/17/2013,504,Marine Corps Marathon Income,$100.00 ,695,Visa
7/18/2013,505,Marine Corps Marathon Income,$50.00 ,696,Visa
7/20/2013,740,Marine Corps Marathon Income,$100.00 ,697,Mastercard
7/22/2013,506,Marine Corps Marathon Income,$25.00 ,699,Mastercard
7/22/2013,793,Marine Corps Marathon Income,$10.00 ,698,Visa
7/23/2013,1018,Marine Corps Marathon Income,$50.00 ,701,Mastercard
7/23/2013,2402,Corporate Donation,"$3,626.00 ",,
7/23/2013,507,Marine Corps Marathon Income,$25.00 ,700,Visa
7/24/2013,931,Marine Corps Marathon Income,$50.00 ,703,American Express
7/24/2013,745,Marine Corps Marathon Income,$15.00 ,702,Visa
7/25/2013,838,Marine Corps Marathon Income,$100.00 ,704,Mastercard
7/26/2013,2045,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/26/2013,2231,100 Holes for our Heroes Event Income,$363.00 ,,Check
7/26/2013,2453,Corporate Donation,"$35,000.00 ",,
7/26/2013,1483,100 Holes for our Heroes Event Income,$50.00 ,,Mastercard
7/26/2013,2044,100 Holes for our Heroes Event Income,$200.00 ,,Check
7/26/2013,1525,100 Holes for our Heroes Event Income,$130.00 ,,Check
7/26/2013,1741,100 Holes for our Heroes Event Income,$250.00 ,,Check
7/26/2013,1955,100 Holes for our Heroes Event Income,$50.00 ,,Check
7/26/2013,685,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/26/2013,2088,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/26/2013,2841,Corporate Donation,"$1,054.00 ",,
7/26/2013,2893,Corporate Donation,$300.00 ,,
7/26/2013,572,100 Holes for our Heroes Event Income,$66.00 ,,Check
7/26/2013,1505,100 Holes for our Heroes Event Income,$130.00 ,,Check
7/27/2013,508,Marine Corps Marathon Income,$50.00 ,705,Discover
7/29/2013,2877,Corporate Donation,"$1,000.00 ",,
7/30/2013,2067,100 Holes for our Heroes Event Income,$200.00 ,,Check
7/30/2013,2121,100 Holes for our Heroes Event Income,$100.00 ,,Check
8/2/2013,1000,Marine Corps Marathon Income,$50.00 ,706,American Express
8/5/2013,2695,Corporate Donation,"$10,000.00 ",,
8/5/2013,2695,Corporate Donation,"$3,306.00 ",,
8/5/2013,2695,Corporate Donation,$30.00 ,,
8/5/2013,2695,Corporate Donation,$60.00 ,,
8/6/2013,977,Marine Corps Marathon Income,$25.00 ,707,Visa
8/8/2013,565,100 Holes for our Heroes Event Income,$100.00 ,,Mastercard
8/9/2013,729,Marine Corps Marathon Income,$50.00 ,708,Visa
8/12/2013,1003,Marine Corps Marathon Income,$25.00 ,709,Visa
8/12/2013,1407,Salute to Veterans Golf Classic Income,$840.00 ,,
8/13/2013,2402,Corporate Donation,"$3,768.00 ",,
8/14/2013,2928,Corporate Donation,$284.21 ,,
8/14/2013,2928,Corporate Donation,$50.00 ,,
8/21/2013,1203,Salute to Veterans Golf Classic Income,$840.00 ,,
8/23/2013,509,Marine Corps Marathon Income,$100.00 ,710,Visa
8/26/2013,510,Marine Corps Marathon Income,$25.00 ,711,Check
8/26/2013,2533,Corporate Donation,$100.00 ,,
8/26/2013,2695,Corporate Donation,"$10,000.00 ",,
8/30/2013,1178,Salute to Veterans Golf Classic Income,$840.00 ,,
9/3/2013,511,Marine Corps Marathon Income,$100.00 ,712,Visa
9/3/2013,2232,Salute to Veterans Golf Classic Income,$840.00 ,,
9/3/2013,2232,Salute to Veterans Golf Classic Income,$210.00 ,,
9/3/2013,2232,Salute to Veterans Golf Classic Income,$200.00 ,,
9/3/2013,979,Marine Corps Marathon Income,$51.00 ,713,Visa
9/3/2013,1887,Salute to Veterans Golf Classic Income,$840.00 ,,
9/3/2013,1192,Salute to Veterans Golf Classic Income,$420.00 ,,
9/3/2013,2929,Grant,"$3,959.00 ",,Check
9/4/2013,1418,Salute to Veterans Golf Classic Income,$420.00 ,,
9/4/2013,1418,Salute to Veterans Golf Classic Income,$420.00 ,715,American Express
9/4/2013,512,Marine Corps Marathon Income,$20.00 ,714,Visa
9/5/2013,513,Marine Corps Marathon Income,$25.00 ,716,Mastercard
9/5/2013,1013,Marine Corps Marathon Income,$100.00 ,717,Visa
9/5/2013,1223,Salute to Veterans Golf Classic Income,$840.00 ,,
9/5/2013,1223,Salute to Veterans Golf Classic Income,$210.00 ,,
9/5/2013,514,Marine Corps Marathon Income,$50.00 ,718,American Express
9/6/2013,1418,Salute to Veterans Golf Classic Income,$0.00 ,,
9/6/2013,1418,Salute to Veterans Golf Classic Income,$420.00 ,,
9/6/2013,1418,Salute to Veterans Golf Classic Income,($840.00),719,American Express
9/9/2013,796,Marine Corps Marathon Income,$15.00 ,721,Visa
9/9/2013,515,Marine Corps Marathon Income,$25.00 ,720,Discover
9/10/2013,2616,Individual Donation,$35.00 ,,
9/10/2013,2695,Corporate Donation,"$4,951.50 ",,
9/10/2013,2695,Corporate Donation,$90.00 ,,
9/11/2013,1185,Salute to Veterans Golf Classic Income,$840.00 ,723,Visa
9/11/2013,1185,Salute to Veterans Golf Classic Income,$840.00 ,,Visa
9/11/2013,1185,Salute to Veterans Golf Classic Income,$840.00 ,,
9/11/2013,1185,Salute to Veterans Golf Classic Income,$0.00 ,,
9/11/2013,516,Marine Corps Marathon Income,$40.00 ,722,Mastercard
9/13/2013,1171,Salute to Veterans Golf Classic Income,$840.00 ,,
9/13/2013,834,Marine Corps Marathon Income,$50.00 ,724,Visa
9/13/2013,1528,Salute to Veterans Golf Classic Income,$840.00 ,,
9/13/2013,1437,100 Holes for our Heroes Event Income,$100.00 ,,American Express
9/13/2013,1199,Salute to Veterans Golf Classic Income,$210.00 ,,
9/14/2013,985,Marine Corps Marathon Income,$50.00 ,727,Mastercard
9/14/2013,841,Marine Corps Marathon Income,$50.00 ,726,American Express
9/14/2013,769,Marine Corps Marathon Income,$25.00 ,729,Visa
9/14/2013,517,Marine Corps Marathon Income,$25.00 ,728,Visa
9/15/2013,468,Marine Corps Marathon Income,$10.00 ,730,Discover
9/16/2013,2812,Individual Donation,$5.00 ,,
9/16/2013,2613,Individual Donation,$5.00 ,,
9/16/2013,519,Marine Corps Marathon Income,$10.00 ,733,Mastercard
9/16/2013,2615,Individual Donation,$5.00 ,,
9/16/2013,2897,Individual Donation,$10.00 ,,
9/16/2013,2468,Individual Donation,$10.00 ,,
9/16/2013,940,Marine Corps Marathon Income,$10.00 ,732,Visa
9/16/2013,518,Marine Corps Marathon Income,$10.00 ,731,Mastercard
9/16/2013,738,Marine Corps Marathon Income,$20.00 ,734,Visa
9/16/2013,2551,Individual Donation,$5.00 ,,
9/16/2013,2547,Individual Donation,$5.00 ,,
9/16/2013,2411,Individual Donation,$25.00 ,,
9/16/2013,2928,Corporate Donation,$281.75 ,,
9/16/2013,2928,Corporate Donation,$50.00 ,,
9/17/2013,1024,Marine Corps Marathon Income,$100.00 ,735,Visa
9/17/2013,969,Marine Corps Marathon Income,$50.00 ,736,Visa
9/18/2013,1182,Salute to Veterans Golf Classic Income,$840.00 ,,
9/20/2013,2402,Corporate Donation,"$3,534.00 ",,
9/24/2013,521,Marine Corps Marathon Income,$35.00 ,739,Visa
9/24/2013,520,Marine Corps Marathon Income,$25.00 ,737,Visa
9/24/2013,523,Marine Corps Marathon Income,$50.00 ,742,Visa
9/24/2013,522,Marine Corps Marathon Income,$100.00 ,741,Visa
9/24/2013,918,Marine Corps Marathon Income,$50.00 ,740,Mastercard
9/24/2013,1050,Marine Corps Marathon Income,$25.00 ,738,Visa
9/25/2013,1039,Marine Corps Marathon Income,$100.00 ,743,Visa
9/25/2013,1400,Salute to Veterans Golf Classic Income,$840.00 ,,
9/27/2013,2427,Corporate Donation,$375.00 ,,
9/27/2013,2503,Grant,"$10,000.00 ",,Unknown
9/27/2013,1027,Marine Corps Marathon Income,$25.00 ,744,American Express
9/27/2013,2904,Grant,"$156,718.50 ",,Check
9/28/2013,963,Marine Corps Marathon Income,$15.00 ,746,Discover
9/28/2013,524,Marine Corps Marathon Income,$50.00 ,745,Mastercard
9/28/2013,792,Marine Corps Marathon Income,$16.00 ,747,Visa
9/29/2013,526,Marine Corps Marathon Income,$25.00 ,749,Visa
9/29/2013,525,Marine Corps Marathon Income,$25.00 ,748,Visa
9/30/2013,2188,100 Holes for our Heroes Event Income,$225.00 ,,Check
9/30/2013,1957,100 Holes for our Heroes Event Income,$200.00 ,,Check
10/1/2013,921,Marine Corps Marathon Income,$25.00 ,755,Visa
10/1/2013,820,Marine Corps Marathon Income,$50.00 ,752,Visa
10/1/2013,528,Marine Corps Marathon Income,$50.00 ,757,Visa
10/1/2013,531,Marine Corps Marathon Income,$50.00 ,760,Visa
10/1/2013,529,Marine Corps Marathon Income,$25.00 ,758,Visa
10/1/2013,2695,Corporate Donation,"$10,000.00 ",,
10/1/2013,1011,Marine Corps Marathon Income,$25.00 ,756,Visa
10/1/2013,530,Marine Corps Marathon Income,$5.00 ,759,Visa
10/1/2013,527,Marine Corps Marathon Income,$25.00 ,753,Visa
10/1/2013,789,Marine Corps Marathon Income,$50.00 ,754,Visa
10/1/2013,700,Marine Corps Marathon Income,$100.00 ,751,Mastercard
10/2/2013,936,Marine Corps Marathon Income,$25.00 ,764,Mastercard
10/2/2013,715,Marine Corps Marathon Income,$30.00 ,767,American Express
10/2/2013,975,Marine Corps Marathon Income,$25.00 ,762,Mastercard
10/2/2013,532,Marine Corps Marathon Income,$50.00 ,763,Mastercard
10/2/2013,1184,Salute to Veterans Golf Classic Income,$210.00 ,,
10/2/2013,1015,Marine Corps Marathon Income,$100.00 ,765,Visa
10/2/2013,533,Marine Corps Marathon Income,$50.00 ,766,Visa
10/2/2013,1009,Marine Corps Marathon Income,$50.00 ,761,Visa
10/3/2013,762,Marine Corps Marathon Income,$15.00 ,770,Visa
10/3/2013,1176,Salute to Veterans Golf Classic Income,$210.00 ,,
10/3/2013,1062,Marine Corps Marathon Income,$50.00 ,771,American Express
10/3/2013,1665,Salute to Veterans Golf Classic Income,$840.00 ,,
10/3/2013,534,Marine Corps Marathon Income,$25.00 ,768,Visa
10/3/2013,714,Marine Corps Marathon Income,$50.00 ,769,Mastercard
10/4/2013,1205,Salute to Veterans Golf Classic Income,$210.00 ,,
10/4/2013,987,Marine Corps Marathon Income,$500.00 ,773,Visa
10/4/2013,537,Marine Corps Marathon Income,$25.00 ,776,Visa
10/4/2013,535,Marine Corps Marathon Income,$25.00 ,772,Visa
10/4/2013,536,Marine Corps Marathon Income,$50.00 ,775,Mastercard
10/4/2013,915,Marine Corps Marathon Income,$26.20 ,777,Visa
10/4/2013,954,Marine Corps Marathon Income,$50.00 ,774,American Express
10/4/2013,1202,Salute to Veterans Golf Classic Income,$420.00 ,,
10/4/2013,1202,Salute to Veterans Golf Classic Income,$420.00 ,,
10/4/2013,1202,Salute to Veterans Golf Classic Income,$200.00 ,,
10/6/2013,538,Marine Corps Marathon Income,$50.00 ,778,Visa
10/7/2013,539,Marine Corps Marathon Income,$25.00 ,779,Mastercard
10/8/2013,481,Marine Corps Marathon Income,$100.00 ,784,American Express
10/8/2013,968,Marine Corps Marathon Income,$100.00 ,783,Visa
10/8/2013,763,Marine Corps Marathon Income,$150.00 ,780,Visa
10/8/2013,542,Marine Corps Marathon Income,$50.00 ,786,Visa
10/8/2013,719,Marine Corps Marathon Income,$100.00 ,781,Mastercard
10/8/2013,541,Marine Corps Marathon Income,$10.00 ,785,American Express
10/8/2013,743,Salute to Veterans Golf Classic Income,$210.00 ,,
10/8/2013,74,Marine Corps Marathon Income,$25.00 ,782,Visa
10/8/2013,982,Corporate Donation,"$15,000.00 ",,
10/9/2013,543,Marine Corps Marathon Income,$25.00 ,788,Visa
10/9/2013,922,Marine Corps Marathon Income,$100.00 ,789,Visa
10/9/2013,1221,Salute to Veterans Golf Classic Income,$840.00 ,,
10/9/2013,1195,Salute to Veterans Golf Classic Income,$840.00 ,,
10/10/2013,1210,Salute to Veterans Golf Classic Income,$210.00 ,,
10/10/2013,930,Marine Corps Marathon Income,$50.00 ,790,Visa
10/11/2013,1167,Salute to Veterans Golf Classic Income,$200.00 ,,
10/11/2013,951,Marine Corps Marathon Income,$50.00 ,791,Mastercard
10/13/2013,725,Marine Corps Marathon Income,$35.00 ,792,Visa
10/13/2013,544,Marine Corps Marathon Income,$25.00 ,793,Visa
10/14/2013,545,Marine Corps Marathon Income,$61.00 ,795,Visa
10/14/2013,840,Marine Corps Marathon Income,$25.00 ,794,Visa
10/14/2013,546,Marine Corps Marathon Income,$25.00 ,796,American Express
10/15/2013,2402,Corporate Donation,"$2,688.00 ",,
10/15/2013,710,Marine Corps Marathon Income,$250.00 ,797,American Express
10/15/2013,547,Marine Corps Marathon Income,$50.00 ,798,Visa
10/15/2013,2928,Corporate Donation,$233.08 ,,
10/16/2013,1206,Salute to Veterans Golf Classic Income,$210.00 ,,
10/16/2013,2695,Corporate Donation,"$3,301.00 ",,
10/16/2013,2695,Corporate Donation,"$1,500.00 ",,
10/16/2013,2695,Corporate Donation,$60.00 ,,
10/16/2013,2715,Corporate Donation,"$6,250.00 ",,
10/16/2013,2759,Corporate Donation,$100.00 ,,
10/16/2013,548,Marine Corps Marathon Income,$100.00 ,799,Mastercard
10/16/2013,1226,Salute to Veterans Golf Classic Income,$420.00 ,,
10/16/2013,1226,Salute to Veterans Golf Classic Income,$210.00 ,,
10/16/2013,1226,Salute to Veterans Golf Classic Income,$200.00 ,,
10/16/2013,1193,Salute to Veterans Golf Classic Income,"$2,750.00 ",,
10/16/2013,1193,Salute to Veterans Golf Classic Income,"$2,750.00 ",,Check
10/16/2013,1865,Salute to Veterans Golf Classic Income,$840.00 ,,
10/16/2013,1865,Salute to Veterans Golf Classic Income,$210.00 ,,
10/16/2013,1865,Salute to Veterans Golf Classic Income,$200.00 ,,
10/16/2013,1965,Salute to Veterans Golf Classic Income,"$2,750.00 ",,
10/17/2013,550,Marine Corps Marathon Income,$50.00 ,800,Mastercard
10/18/2013,776,Marine Corps Marathon Income,$25.00 ,801,Visa
10/19/2013,639,Marine Corps Marathon Income,$20.00 ,802,Visa
10/20/2013,551,Marine Corps Marathon Income,$25.00 ,803,Visa
10/20/2013,552,Marine Corps Marathon Income,$25.00 ,805,American Express
10/20/2013,780,Marine Corps Marathon Income,$100.00 ,807,Mastercard
10/20/2013,822,Marine Corps Marathon Income,$35.00 ,806,Visa
10/20/2013,956,Marine Corps Marathon Income,$50.00 ,804,Visa
10/20/2013,1064,Marine Corps Marathon Income,$25.00 ,809,Visa
10/20/2013,553,Marine Corps Marathon Income,$30.00 ,808,Visa
10/21/2013,799,Marine Corps Marathon Income,$25.00 ,814,Visa
10/21/2013,554,Marine Corps Marathon Income,$10.00 ,813,Visa
10/21/2013,698,Marine Corps Marathon Income,$25.00 ,817,Mastercard
10/21/2013,1002,Marine Corps Marathon Income,$25.00 ,811,Mastercard
10/21/2013,555,Marine Corps Marathon Income,$50.00 ,816,Visa
10/21/2013,1646,Salute to Veterans Golf Classic Income,$840.00 ,,
10/21/2013,2450,Individual Donation,$20.00 ,,
10/21/2013,761,Marine Corps Marathon Income,$60.00 ,812,Mastercard
10/21/2013,1861,Salute to Veterans Golf Classic Income,$840.00 ,,
10/21/2013,1005,Marine Corps Marathon Income,$75.00 ,815,Visa
10/21/2013,121,Marine Corps Marathon Income,$165.00 ,810,Mastercard
10/21/2013,733,Marine Corps Marathon Income,$25.00 ,818,Mastercard
10/22/2013,705,Marine Corps Marathon Income,$50.00 ,819,Visa
10/22/2013,734,Marine Corps Marathon Income,$25.00 ,821,Visa
10/22/2013,1227,Salute to Veterans Golf Classic Income,$420.00 ,,
10/22/2013,556,Marine Corps Marathon Income,$50.00 ,820,Visa
10/23/2013,1230,Salute to Veterans Golf Classic Income,$840.00 ,,
10/24/2013,558,Marine Corps Marathon Income,$50.00 ,823,Mastercard
10/24/2013,1040,Marine Corps Marathon Income,$25.00 ,824,Mastercard
10/24/2013,557,Marine Corps Marathon Income,$50.00 ,822,Visa
10/24/2013,654,Marine Corps Marathon Income,$250.00 ,826,Visa
10/24/2013,2904,Grant,"$156,718.50 ",,Check
10/24/2013,559,Marine Corps Marathon Income,$25.00 ,825,Visa
10/25/2013,835,Marine Corps Marathon Income,$25.00 ,828,Mastercard
10/25/2013,981,Marine Corps Marathon Income,$30.00 ,830,Visa
10/25/2013,1053,Marine Corps Marathon Income,$50.00 ,827,Visa
10/25/2013,837,Marine Corps Marathon Income,$50.00 ,831,Mastercard
10/25/2013,754,Marine Corps Marathon Income,$50.00 ,829,Visa
10/26/2013,1032,Marine Corps Marathon Income,$10.00 ,832,Visa
10/28/2013,1177,Salute to Veterans Golf Classic Income,$420.00 ,,
10/28/2013,1020,Marine Corps Marathon Income,$25.00 ,833,Mastercard
10/28/2013,560,Marine Corps Marathon Income,$25.00 ,834,Mastercard
